reader_id,content_id,time_spent
4292848B-9335-4D1D-A241-E72FB1D5846E,C88C65F6-042A-4063-AC07-8462C23DB292,0 days 00:17:06
0A2D6660-47F4-47F3-81AF-E377419F117A,CF6CD6C4-48F2-4A4F-90F8-D1E420DEB5FA,0 days 00:16:52
2E115F80-13D7-4C0F-8AA2-12AE116CED05,FCA6494B-1DC6-4D8F-ADF2-B9D9483EF395,0 days 00:16:37
52D52046-CA3E-4C10-8028-4D240097ED1B,B3BFE166-BEE3-44E1-8181-C7A6B30DCEB7,0 days 00:16:35
B9743551-E674-429B-97C9-4123E411C37F,39483928-20E4-4508-B883-8AF1772E1E2B,0 days 00:16:34
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,AABF311A-99F8-4CA0-8F89-49ED3DB341B4,0 days 00:16:27
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,2175D2FA-58AF-4739-BAB3-7998DFE246B3,0 days 00:16:22
75C47DD9-3123-4126-AD32-1648819D299A,CBE64535-DA4B-492B-A29E-BCC825FE8715,0 days 00:16:18
35FF993E-A520-4B86-A499-DE9104F1DC17,9EC6512C-35BB-47E0-BEDF-D4FF2D32B150,0 days 00:16:11
777FE3F8-BA96-443A-8E17-2515FFEC2C98,4177C3F4-8660-4303-8EA2-257BEE1910F3,0 days 00:16:05
A8C85AD7-5856-4CD8-BE21-57AB90DBC1B8,3337F134-4BF9-4FBF-BA33-B1C0382FE836,0 days 00:15:50
5D20582B-A70E-49EB-98C5-7CA2F8E96F27,76D00613-D4A9-428B-8A1F-93D69EE12FDD,0 days 00:15:49
32FEE546-75DA-4A86-8BC5-384B183BF303,FDF9FABD-9828-4730-9E73-1B796172D17B,0 days 00:15:47
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,29D7E414-F44B-4FD7-85F8-15115BF24E75,0 days 00:15:45
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,E798167A-BBB0-4B7B-8E36-1B465BF28C4C,0 days 00:15:44
4C057DE9-85EF-4AC2-A6D5-17ABE84D2132,01AD235E-CF40-4C86-AC75-CCA2BA81D12F,0 days 00:15:43
D8A84751-1B26-442A-AA60-65D6C8839F85,B43E5A18-8C2E-4031-A259-C183F3D590FE,0 days 00:15:38
5A1396E1-4D11-444A-AE98-C6D562028173,E9B815EB-0C3B-458C-A81E-996CC1230CD3,0 days 00:15:37
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,F8967AF1-17DD-4E51-8C8E-514120E4C9B8,0 days 00:15:35
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,B9C120DA-DD1C-446D-B4F3-5FB817B66885,0 days 00:15:34
AD2B3962-E4BA-48EA-97FB-36340C44F426,32CCC7C4-DE72-4FF5-8B97-502692C82AEE,0 days 00:15:26
5167F5C3-32EA-41EA-8076-C4400C3F94D8,184AE3F3-C5D8-4FCC-B344-ADAD1A16CBDB,0 days 00:15:24
20D09E3B-F17F-4CBF-9F59-240AA331DCAF,08614EF6-F6D7-4867-ACA2-2619C078F6C4,0 days 00:15:18
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,21EE688C-B274-4F6E-96BA-8EAF1FD3272D,0 days 00:15:18
404769F2-7657-48F6-AB3F-B53CC8463A47,074C843B-7B87-4B7C-84CF-44C9B7BC1073,0 days 00:15:11
7B3E0870-0B31-4149-B5C7-3B6968E284AF,4B1C66E9-9DE4-4E64-869C-EB1ED4273D74,0 days 00:15:10
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,19DA2DBF-F1E2-476E-9F64-683F77F9FDA7,0 days 00:15:05
5F866307-87E5-4AAA-927C-3428B16A223D,997ADA5C-B753-4A91-B8A0-A1F7763A7086,0 days 00:15:05
BE27E1C7-6053-4435-91B4-FBD83F3548AF,2E8691F0-FDEB-4085-A538-62E2863B5F3B,0 days 00:15:00
5A1396E1-4D11-444A-AE98-C6D562028173,D6D4372D-88E3-4069-B67A-2262B4083B34,0 days 00:14:58
0119B857-5F51-4327-B80B-6178FFA88D8A,CD5FE584-1E2D-4825-89D1-D52CFBB2C17E,0 days 00:14:52
7CC6D068-A5FC-4767-BF11-C47730CE835F,CA3163F9-5EBF-4D28-931E-F8590A2D54F8,0 days 00:14:51
A4886C64-B85F-49B7-9493-E13A01463686,1A01DB60-84BD-42BA-B212-E11E1D2D941A,0 days 00:14:40
18787E1B-1C93-47C0-B6A4-FFF327608C3A,A0E5A297-3D08-4C4D-BF40-F7AC7AEBA52A,0 days 00:14:39
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,9655DBD8-E424-40A6-BDAD-A38072921297,0 days 00:14:35
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,FA03AED4-48D3-483D-B76D-F471022C5B06,0 days 00:14:32
F08298FF-43E3-4BD6-887A-679C60CD4946,BAA1E9F8-CAEE-4542-9B95-4250453F019D,0 days 00:14:28
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,3539DA7A-244A-4E22-A34F-82A30380E547,0 days 00:14:25
1F5C18D9-A789-4FDA-B8D3-63205AAC4922,E2741F42-235E-4DD4-A1E3-986F7B643704,0 days 00:14:11
378A686B-0C4A-4E08-9845-B6CC1ADE146A,134BBCFC-6A3E-41CD-9320-F2B333193AA7,0 days 00:14:11
5A1396E1-4D11-444A-AE98-C6D562028173,3C0F1D31-5D79-4712-86D5-D22054CF8CD1,0 days 00:14:06
1F01E67A-DF23-41A5-93C3-9BE69688CBF7,4F4C98EE-62EC-443A-B192-9BC21E167CA5,0 days 00:14:04
2F90715F-2B47-4F4A-8713-5C2A88B13BAC,C73EA80C-5738-4D68-AA1C-E5F1EA23DB2C,0 days 00:14:00
590720B2-F843-4F07-832C-7ED452AD532F,3D5C7B93-27B9-4EA4-AC58-BA8BDB0186FD,0 days 00:13:55
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,C4955D8B-E538-4F8A-A8E3-FABCFB442402,0 days 00:13:54
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,2703CA3A-0D97-461D-B6D4-EAF3CC00D933,0 days 00:13:54
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,88A762CB-7D09-476E-B7DA-A5684ECF6427,0 days 00:13:53
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,F9968C2B-EF02-43B0-BAD7-F5FD69DE8348,0 days 00:13:52
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,E54D6D2B-2D4E-4A38-BF52-0DAD7505BE1E,0 days 00:13:51
9EDFC174-0DD8-4FF8-B0F5-05FC94DC3007,91C93658-9F72-4F0F-A602-CADAAF07496F,0 days 00:13:50
AE89D774-6B98-4D54-BB2B-CB1C9EDE4848,161345BB-8149-4203-B5AF-D56123280B61,0 days 00:13:50
2104D43A-DD88-45E5-BFE5-E3CC274D27D4,F681666F-DEC1-41E7-A79C-748DA978BBF2,0 days 00:13:43
F114C404-C5C8-4E8E-8309-4E745E732C39,31BB96B0-15BD-4088-9FA5-BBDFADF0E483,0 days 00:13:40
266543CA-4FCC-4C57-AC96-9D177BA379C1,B6DB7E5B-E802-4A5F-BEB8-91F192C1AA7D,0 days 00:13:40
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,82A842BD-98B5-459B-B1ED-3B9EE1212136,0 days 00:13:38
35FF993E-A520-4B86-A499-DE9104F1DC17,4F8EAF32-25A0-41B1-8C98-BF50D30FC300,0 days 00:13:37
325C25CA-8A23-451D-9BD6-5B4C338F063C,1497FFD4-856E-46E0-8024-FD896174DAE0,0 days 00:13:36
20D09E3B-F17F-4CBF-9F59-240AA331DCAF,3ADE13FF-EF40-44D8-89C4-BD956B63D666,0 days 00:13:35
B9E60C8A-099E-4459-82C9-B9AC3920945D,E0DD249F-7650-4E6F-8E33-20ADD824D426,0 days 00:13:33
912A0CB2-56BA-4FD8-80AD-F06194BB9A7C,0309A308-FF6C-41FF-81CE-1D94891A94F9,0 days 00:13:33
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,DD83D207-ABF2-4A0E-B2F6-250845049D0B,0 days 00:13:29
C42CAB14-2A63-4B7D-A2BE-366F9D396F86,62DFF7F2-BB2F-4C2F-8388-FAEBE62A69E1,0 days 00:13:25
685B68F0-9DF0-428C-AD8C-550EB590F1BF,1BD5E671-5CCD-462E-9AB4-D3478E1D86A3,0 days 00:13:20
C609AF39-6A2F-4021-B9AB-769F11BC5D17,F545F566-096E-472D-85CC-5EBDBD6996CF,0 days 00:13:15
0BD6C2D1-E1C2-448E-AB94-A28C3D660FF7,2E4BB46C-592B-4583-B4E4-E294A1A3DA98,0 days 00:13:15
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,F910AB51-506F-4AD2-BCB0-260F591250D7,0 days 00:13:12
95D2E2AD-50DD-493F-B687-D2A75DC0DAFA,7DCC6535-063A-42FC-8424-D0C9F6368AA9,0 days 00:13:11
63BEFF3F-42F6-4E7C-AA3F-84954A8BC1FC,567F16A7-7E79-4551-A511-54A213CB68BE,0 days 00:13:09
823FE5F2-E181-4E92-8BF7-C048955B14E0,B4601BB0-4B1D-466D-A18B-5883A1F094FF,0 days 00:13:06
2F90715F-2B47-4F4A-8713-5C2A88B13BAC,299A8D9B-EBDC-4FC5-86A7-0E6CFEAFFE84,0 days 00:13:03
A671FF0C-E194-4A7F-875A-83028A0A73F9,8AFEB6CB-1CE7-4665-9F8C-E26C2B19F4C0,0 days 00:13:02
31535199-1481-4A7C-97D6-84C9F87F1E1C,51641411-43E1-484B-808A-CCFFFA2DA4FE,0 days 00:13:00
255886D6-A1B0-4739-BD58-2B7F8A80F9C3,A1C7F639-D1E8-4F0A-9F21-D3F64CEDD144,0 days 00:12:58
D082FB2F-16F0-4DAF-AE79-3D1D82587BF0,0D5DFFFA-09CA-402D-8154-7E195F3D0293,0 days 00:12:58
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,B1153948-1456-4245-897A-A72112C0AEEB,0 days 00:12:58
980D7E99-B2A0-43F6-A27B-25DDCBABDD6D,F545F566-096E-472D-85CC-5EBDBD6996CF,0 days 00:12:54
A900A901-D509-4CB8-A795-1A0AB9F353A3,A5D4A0BC-9D7B-44CA-82D1-1C8F76A46A38,0 days 00:12:54
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,46CAFF4C-561A-42C5-BF60-B09D59CFB57D,0 days 00:12:52
D101D402-F755-4BA0-AA76-65CA5972CE36,8E91BA1C-B038-47B1-9A9C-CE2AF7883F6F,0 days 00:12:52
A900A901-D509-4CB8-A795-1A0AB9F353A3,8061C149-FD7D-4E53-AB2B-A9574975F29A,0 days 00:12:52
3DD4B34B-8FDC-4BBA-9502-9A2478791188,E27A42AD-3EEF-4A87-9D03-A842D7CDAD34,0 days 00:12:51
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,13CEAA79-7328-41DE-B76E-D7C4C1F85BFC,0 days 00:12:51
F98E75CC-0AB2-4E08-853F-DB21822D1196,71EEE686-9AB0-4E29-80D3-0FA232EB76C1,0 days 00:12:48
8A9C7F07-3D67-447D-A3EB-DA5DC41246B7,E3D5386A-B1B8-4C1B-BA99-D2B79651BAB1,0 days 00:12:47
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,5EFB834F-A426-4636-8E92-94A0F72C8CD5,0 days 00:12:46
33755EFA-C335-4391-A58C-AF3AFD45020A,97DBD009-6D47-4508-B8C6-F563175C1A42,0 days 00:12:44
9929187A-A2B5-4F55-919A-6EA97F374D25,B0B5DF7E-B034-491D-9F27-F801E4202FB6,0 days 00:12:44
836EC1BA-CD10-4EC1-862A-3C3A13CA20FB,11113C10-A044-4AE2-BB90-034BD6D366CB,0 days 00:12:44
C609AF39-6A2F-4021-B9AB-769F11BC5D17,F31496BD-1BAA-4181-90B3-7758D82B9F68,0 days 00:12:43
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,F01E6683-4F0A-49C9-81F2-37D90B4DCB22,0 days 00:12:42
08833999-7AC5-46B4-84D7-7D3ECADE2A46,4F35968A-2BEB-40A3-8C27-75214CCCC539,0 days 00:12:37
ECEC0496-8DC5-46D8-8917-9DB497AB1E4A,A49102A3-40C7-4A0C-9460-ABE530422217,0 days 00:12:36
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,9DE07E8D-9C7F-4474-BAF9-E12432008E8D,0 days 00:12:35
231E6570-FB9E-45C8-9F77-FC39C656255F,D1F75322-F364-4B5C-94B8-D8029D015A43,0 days 00:12:33
05D5FD37-45FC-43EC-930D-0DB5A660D34F,3631640C-1A07-47A1-B33B-5095F82FBED1,0 days 00:12:33
2876888A-F93E-480F-A6B8-F9BE57186321,A2BD56DD-2AAB-4B54-B06F-84FE785C26CA,0 days 00:12:33
2104D43A-DD88-45E5-BFE5-E3CC274D27D4,DE02D80E-2660-413D-ABA2-D49C6E09E4D9,0 days 00:12:32
8BD71E1F-C28E-4787-A54C-248974047951,87310770-8AD8-4497-942A-88A174F1D986,0 days 00:12:30
9B7E879C-20C1-4500-B47E-84904B902761,D2DCA8E1-4CF7-44AC-88C8-7F0372CB719F,0 days 00:12:30
B2C9B092-4664-40EC-A6F1-21F456637091,E4D0AC97-6A97-490A-91E0-CBD450DB7417,0 days 00:12:28
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,533C3E45-4248-4F5A-89EE-3E7C4B4CCC21,0 days 00:12:27
76003F7E-A038-44C0-A3CE-B54A32C1D68A,B09F200E-247F-41CB-954A-1126ECCC140C,0 days 00:12:27
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,3976823A-04C7-4A79-A0FB-F542A0169A39,0 days 00:12:26
2ADE86CE-0540-493A-9EB9-3FD6DBA5B9F2,1624CDF3-E14F-4E62-99A4-7E5AD4D4900C,0 days 00:12:25
90BA8521-7BBA-40CF-8B91-4771199FED9B,CA555B6A-4F15-4F97-8101-5DAEFEF817B2,0 days 00:12:24
7B3E0870-0B31-4149-B5C7-3B6968E284AF,547DE36B-8F02-480A-8070-4490277FC354,0 days 00:12:23
980D7E99-B2A0-43F6-A27B-25DDCBABDD6D,D0580E51-8049-46AD-B373-063034B8A8FB,0 days 00:12:23
2F90715F-2B47-4F4A-8713-5C2A88B13BAC,748F59F9-14E0-4C66-A37C-D2C430E221B2,0 days 00:12:22
5F5C680D-1C5B-4668-B188-22C0C9B26FA1,C58F8051-B32C-4263-8778-548852CFF702,0 days 00:12:21
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,889A7BAD-D562-4310-9D30-23978C235A3D,0 days 00:12:20
40C97289-5E15-4B5E-A678-C560480AACBB,38E20786-337D-443A-834C-618D904B7C00,0 days 00:12:19
755E39C3-C8E0-4367-8970-DD31E21A03E1,F163CEAE-747B-4E75-8A27-87E85E70405D,0 days 00:12:19
76003F7E-A038-44C0-A3CE-B54A32C1D68A,90E12F7B-F9DF-4C57-B6E3-E935FD0DA5EB,0 days 00:12:15
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,4754EAB0-81B3-4A07-886C-1F0AF3D97512,0 days 00:12:14
97CE7F52-92AA-41F5-951D-D558034C6FDC,66C078C8-34D9-4333-9015-0972EE31ABC8,0 days 00:12:14
EE071B5E-6DF0-4C7D-AF84-77898F499B41,B1323EE3-CAD5-4979-BBB6-EA3889E6F518,0 days 00:12:13
755E39C3-C8E0-4367-8970-DD31E21A03E1,512F18BB-40BA-4DC9-A6B1-92BF52688BC6,0 days 00:12:11
21232BF2-5F76-4953-A2F4-BEEF0B94AF3E,E27A42AD-3EEF-4A87-9D03-A842D7CDAD34,0 days 00:12:11
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,5729105F-2634-48D5-ABE7-F09B5B7EA6DC,0 days 00:12:11
07372FCC-B0A9-4C70-B145-A19E805FA8CC,5D1718A9-F3DC-4118-A554-AFBF1530FFE1,0 days 00:12:11
EE071B5E-6DF0-4C7D-AF84-77898F499B41,CE293E52-737F-40D7-B5FE-F9BA794BF9A8,0 days 00:12:10
187874C8-93E7-4D68-A464-E127CCC200DD,44CA42D4-B740-4A5C-8725-CE3EC337D5B6,0 days 00:12:09
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,10048B8D-F37F-44A7-9589-D89FBC73DEA4,0 days 00:12:09
C609AF39-6A2F-4021-B9AB-769F11BC5D17,2C4716FD-4653-4745-B83C-7746BD8EDCE1,0 days 00:12:08
C42CAB14-2A63-4B7D-A2BE-366F9D396F86,197D2276-FE94-4DE3-B4D0-01797D4F9F27,0 days 00:12:07
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,59CF345C-ED8F-42ED-B162-5A408AB43254,0 days 00:12:07
F4BD6382-AA43-424E-A3C5-E5BF929950C0,C3C59390-CAB9-402F-A3FF-AFCC7539E625,0 days 00:12:07
2A99D446-4FDA-4722-8999-22B8A11AA5C5,35EDA832-F79B-4DDA-A754-826457E70FB8,0 days 00:12:06
F08298FF-43E3-4BD6-887A-679C60CD4946,68EBDD6E-1C0B-487C-9091-489DF465DD87,0 days 00:12:06
1B242258-F258-4F58-A971-F421F1CAE57B,0291B179-7A77-48E9-94EB-8F500AF6DB60,0 days 00:12:05
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,2D675BA5-C3C8-4CE7-9835-3181B58FFB24,0 days 00:12:05
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,6A093D7B-6DF8-4875-A868-0757588156E7,0 days 00:12:05
FA6F626F-48C9-4F50-9E2C-1763EEB39088,04F11716-1820-4F60-8632-32A446969165,0 days 00:12:05
37BCA8BF-76C0-47EF-B178-8559D3CED8CB,807C5B0F-E417-41E1-85CF-55A439186D97,0 days 00:12:05
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,DCAA9E53-30D1-4C43-A4F3-DF432D790C67,0 days 00:12:04
029AB6CF-BDDA-43D8-BDC1-5611CBEC5A11,5D4C5046-AC35-47AE-9A28-766FF57E5797,0 days 00:12:03
AD2B3962-E4BA-48EA-97FB-36340C44F426,6F856E6A-2C59-435A-B673-D5F2D0337923,0 days 00:12:03
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,F9F5130D-FAB0-4308-97AC-815CE680BA0D,0 days 00:12:03
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,CF1334C5-4FF8-4072-8295-156E2AFD652B,0 days 00:12:03
E9281502-F4EB-4B44-ACD1-61C5A708ABBA,940EBC9C-B698-48F6-AB2C-A24CE6FCC9FE,0 days 00:12:02
AA27866A-9ED6-4676-B55F-CBA8D24244DD,28655485-8D0C-4AA7-9FB7-2B24CB2A281A,0 days 00:12:02
8BA1FBE4-8BAE-4E6D-A6AA-F12F14D94B01,4FD400F3-C71D-4E55-BD35-EDA3EE4E5B7F,0 days 00:12:01
CEBD8A1A-8712-4684-AB4B-E28B794D2FC1,BBF74DC8-AF8D-4E6E-BD87-FC2A43F1BAAE,0 days 00:12:01
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,6063B27D-CDCB-424D-B749-A21F4BDC7818,0 days 00:12:01
6FD6EEA2-9596-43E0-A999-0E1C16FC2F44,BF59A135-F136-4E3D-A48B-1A18920D7B4A,0 days 00:12:01
763FF764-4AFF-4EA0-B0B7-65BEA61B20C8,BF229381-8C93-45D0-9079-D36C43D6E938,0 days 00:12:01
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,646F4C7C-63E4-4352-98D7-86BEE5DD1C4B,0 days 00:12:00
04619572-21D5-4B6A-AFC2-718A6FAFFF9D,87310770-8AD8-4497-942A-88A174F1D986,0 days 00:12:00
37DF9DAC-B17B-45CA-836B-5A837AFCBF93,357A8946-7875-40B1-B553-A3A611D47814,0 days 00:12:00
7C17E3C9-7F33-4ACD-B682-CA5286DD363B,DEEFF66A-35EF-4DB9-B54F-E32B1C0269D5,0 days 00:11:59
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,793D278C-BB2C-4EE1-A39A-D9F019C58240,0 days 00:11:59
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,83A74178-5039-4225-AB3C-B341959B713C,0 days 00:11:59
EE071B5E-6DF0-4C7D-AF84-77898F499B41,12808621-6D6F-4948-859A-9FAE9CFD2A00,0 days 00:11:59
6C5066A1-1ACA-45CC-82A2-64072369B106,55D6645F-D868-45C5-BB69-5307AE6351C3,0 days 00:11:58
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,C3145D3D-5DE1-41F4-B25E-25804FF3C07B,0 days 00:11:58
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,6161884D-7F54-45ED-AB08-03028BC33452,0 days 00:11:56
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,321C27DB-73E7-4D01-B2CD-93A9882A931E,0 days 00:11:55
26B85E2B-4390-4B37-9BBA-4C0E8F778AFB,0B162D3E-86B8-435E-8A50-A22F9F9302E9,0 days 00:11:55
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,97DBD009-6D47-4508-B8C6-F563175C1A42,0 days 00:11:55
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,75DB1A3B-47FF-4575-934A-0DFECAFB60F6,0 days 00:11:54
C609AF39-6A2F-4021-B9AB-769F11BC5D17,E22920C1-A51C-4B3C-B57E-96AB2A38ACE5,0 days 00:11:52
4B0D8B07-4E4E-4C8A-9C26-F590B621EE74,B75621D2-E665-4321-9AAB-7A1EBA257186,0 days 00:11:52
82B34706-CEC4-40D9-AEA5-8BFDFB8F6199,4668D98B-B553-4909-958C-E524F2DC252C,0 days 00:11:52
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,DB6A74C5-9B53-4991-ABEE-5B12C65A8F99,0 days 00:11:52
2104D43A-DD88-45E5-BFE5-E3CC274D27D4,CBFB0C75-E9B1-45D4-9769-D745EE3DD4C7,0 days 00:11:50
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,7D815E1A-E9FA-4E62-AFC3-F4F7B83A38AA,0 days 00:11:50
CD0DF4BE-B707-4117-83A3-CC52D7ED5DE4,43AB4FBD-753B-4454-A254-C4894D975543,0 days 00:11:50
B6EE4D4D-3C71-4014-9D5C-F13F2EFBA695,092532B9-3F2F-48F0-8526-B862242932D2,0 days 00:11:50
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,2AA71E32-281D-49CE-80F4-F1FD1413C3BD,0 days 00:11:49
37BCA8BF-76C0-47EF-B178-8559D3CED8CB,61417B3E-59D9-4E83-ABF6-547D517869A9,0 days 00:11:49
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,29DCF056-C967-41F3-8695-0E91B5DD6C61,0 days 00:11:46
BADC305F-0D5B-4DA2-A4CD-D362EEF49020,1F2A0364-9A32-43FA-83CC-E4AAA412D78E,0 days 00:11:46
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,96930285-5E68-4EB0-8CE9-82B1F976BA9B,0 days 00:11:45
E474C3C6-3B0E-4727-8974-D9BCAE713CFC,5F29C866-BFCC-4A5A-832E-BB646BE4894E,0 days 00:11:45
1A5CA551-1C55-4F84-A9FD-ED65F16B2563,D4BCB71D-E3A9-47DE-BE5E-5E6DA7C53A1C,0 days 00:11:44
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,CF74307B-7F91-4B29-A4B0-43EA9C5E0028,0 days 00:11:44
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,8DA60F43-7032-41F2-AF71-684F3419CB5B,0 days 00:11:44
07443E00-6EA4-46C3-B892-5D573C128BCE,BD9AFC65-F9C7-4947-A1AD-DEBCA38854A1,0 days 00:11:43
03B07E34-F00E-461E-97B5-1BDCF792DAFD,196A3EF7-5C10-40BA-8AB0-D154587CC932,0 days 00:11:42
8C21061A-BB90-404C-9CFA-38D4593FB710,15FFEA62-9A92-4EA2-A3A1-0D654CA73E28,0 days 00:11:42
8BE0DE0A-E280-439F-B090-8DA2F8E258A5,D1B87727-9941-458E-8BD4-CAF625809E71,0 days 00:11:42
35AB464F-03F6-4426-A496-1685DCD74C64,E73DC4BE-201A-45AF-A84B-C50835DEF9CA,0 days 00:11:42
7C17E3C9-7F33-4ACD-B682-CA5286DD363B,3D39771F-A59D-48B5-BBBC-DCFB9CCCDBAF,0 days 00:11:42
DF8378FB-FA19-4108-9BD6-D547817753C6,77432B0D-505B-4248-B097-F9551C3BD4AC,0 days 00:11:42
ECC8966E-2A0F-4BB3-80A2-330377C0D985,1ABBF074-275E-4016-A534-4C72F117CBBB,0 days 00:11:42
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,87310770-8AD8-4497-942A-88A174F1D986,0 days 00:11:41
8403198C-3138-414A-9AC5-F6B521C1EE51,282A8865-EF21-408D-B594-44D8F53FD708,0 days 00:11:41
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,ED1757DC-ACFA-4244-B2C4-7ABE2764549B,0 days 00:11:40
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,61F1142A-AD0F-4661-9238-995A252C9CBE,0 days 00:11:40
F8C6F14B-F639-4B17-A3C1-66561143F7EF,206A6713-FCCA-488B-AE72-C54E2A049046,0 days 00:11:39
5A8E2FE4-E4BE-4878-A992-BB2AA22B4264,746ADF40-19E1-47A3-94BB-ECA3690A4320,0 days 00:11:38
51CBE535-DA7A-4471-80C2-491BFE948678,F39BCAAD-EACA-4D4C-9B1F-3D09BB84EA11,0 days 00:11:37
029AB6CF-BDDA-43D8-BDC1-5611CBEC5A11,8EF1263B-5228-49A2-9CC1-1025C8881218,0 days 00:11:37
E5A6F66B-CAF9-4AEC-A7F5-D8A1D400B448,4367A226-DA41-4892-9E49-D4411E9E8144,0 days 00:11:37
912A0CB2-56BA-4FD8-80AD-F06194BB9A7C,A930717D-E566-469F-AD83-1EC0FBAC9EAD,0 days 00:11:37
EE071B5E-6DF0-4C7D-AF84-77898F499B41,4AD89BA1-EFBE-44FA-AA42-A5A6259E96A1,0 days 00:11:37
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,486213E4-2BD4-4F4F-9A33-BF322F32757B,0 days 00:11:36
985665A5-4CCD-4B8D-BC8F-C3A0364FBE1B,36F1A5B2-FF5B-44D6-A044-5EC63855577B,0 days 00:11:36
4BB27335-5366-472D-8EEE-F67C0A6E9CBE,749A06B5-6ED8-4A81-A081-810280626A29,0 days 00:11:35
F0632CD0-95DB-4030-9158-173C8EA61C93,1E62AEBD-A9E5-4F19-89F0-3EA03B554520,0 days 00:11:35
175C9027-99C1-46AD-9762-CB24F66A7F47,46A8A2E6-D698-4408-98B4-DFC609F98C99,0 days 00:11:35
208E78AD-3271-4685-98CC-2AC09434BF7C,B9C10767-82F1-4C38-90B8-A692527A43B1,0 days 00:11:35
208E78AD-3271-4685-98CC-2AC09434BF7C,7D815E1A-E9FA-4E62-AFC3-F4F7B83A38AA,0 days 00:11:35
208E78AD-3271-4685-98CC-2AC09434BF7C,958C0BA4-B60E-467F-AE0F-F4E14F9EABE2,0 days 00:11:35
EB97C099-E70F-462F-B0BD-E5A36B2894B2,81E337FF-0885-4E8A-BC23-3B730D4322EA,0 days 00:11:35
083821BA-30BF-4540-A5CD-891AE107A020,6D32A639-6E27-436A-8ECA-D8CE86412D1E,0 days 00:11:32
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,70540EE3-8E4F-4C71-AFDE-6E711F47BFC2,0 days 00:11:31
92CD3521-C2BA-41A1-9793-EEFB39C86428,B7154A95-C7E5-43A1-AC14-D6CFF2001669,0 days 00:11:31
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,958C0BA4-B60E-467F-AE0F-F4E14F9EABE2,0 days 00:11:30
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,ACCDD99C-D20A-410B-8DF9-1D015447D80E,0 days 00:11:30
85F70E39-286D-4779-8000-6DCB98F4A10B,E9B56030-142B-4368-94ED-AAF8A847B3E1,0 days 00:11:30
